Year,Week,State,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2011,7,WA,1170,550,290,200,25.81,27.91,26.09,33.33
2011,8,WA,1120,560,280,180,33.33,33.33,16.67,20.0
2011,9,WA,1000,490,260,170,0.0,4.26,-3.7,-10.53
2011,10,WA,1040,500,270,160,-5.45,-5.66,-3.57,-27.27
2011,11,WA,1070,510,240,170,-3.6,-5.56,-22.58,-29.17
2011,12,WA,1060,520,260,200,12.77,13.04,4.0,-9.09
2011,13,WA,1110,560,300,200,7.77,7.69,7.14,-9.09
2011,14,WA,1090,540,300,180,9.0,12.5,11.11,-5.26
2011,15,WA,1050,480,250,170,2.94,0.0,-7.41,-10.53
2011,16,WA,1030,470,260,170,-1.9,-4.08,0.0,-15.0
2011,17,WA,880,410,220,140,-5.38,-8.89,-8.33,-26.32
2011,18,WA,550,280,160,110,-42.11,-39.13,-38.46,-47.62
2011,19,WA,940,480,260,180,-6.0,-5.88,-7.14,-18.18
2011,20,WA,870,440,230,170,1.16,7.32,-8.0,6.25
2011,21,WA,990,470,240,190,-3.88,0.0,-11.11,-9.52
2011,22,WA,900,410,230,150,-12.62,-12.77,-14.81,-25.0
2011,23,WA,960,430,240,150,24.68,19.44,14.29,0.0
2011,24,WA,1000,460,250,170,4.17,4.55,-7.41,-10.53
2011,25,WA,1060,490,280,190,10.42,4.26,-3.45,11.76
2011,26,WA,980,420,250,170,11.36,0.0,8.7,6.25
2011,27,WA,960,450,250,180,9.09,7.14,0.0,0.0
2011,28,WA,720,360,190,130,1.41,16.13,5.56,8.33
2011,29,WA,890,420,230,140,1.14,5.0,0.0,0.0
2011,30,WA,880,410,210,160,2.33,-6.82,-16.0,0.0
2011,31,WA,860,430,250,120,11.69,16.22,19.05,-14.29
2011,32,WA,870,420,220,160,6.1,-4.55,-8.33,6.67
2011,33,WA,880,380,200,130,8.64,-11.63,-16.67,-23.53
2011,34,WA,790,370,180,140,6.76,8.82,-5.26,16.67
2011,35,WA,860,410,210,150,0.0,-2.38,-4.55,-11.76
2011,36,WA,890,450,240,170,2.3,9.76,4.35,13.33
2011,37,WA,650,310,170,110,-1.52,3.33,0.0,10.0
2011,38,WA,870,440,230,150,4.82,15.79,4.55,15.38
2011,39,WA,870,420,240,140,-5.43,0.0,4.35,-12.5
2011,40,WA,720,330,170,120,-23.4,-28.26,-32.0,-20.0
2011,41,WA,860,410,230,160,-10.42,-12.77,-8.0,-11.11
2011,42,WA,750,350,190,110,0.0,-5.41,-9.52,-21.43
2011,43,WA,860,410,200,150,-6.52,-2.38,-16.67,-11.76
2011,44,WA,830,400,220,140,-3.49,2.56,10.0,0.0
2011,45,WA,860,390,220,130,3.61,-11.36,-8.33,-18.75
2011,46,WA,730,330,170,120,-17.05,-15.38,-15.0,-25.0
2011,47,WA,1000,460,250,200,11.11,4.55,4.17,11.11
2011,48,WA,600,300,160,140,11.11,20.0,14.29,40.0
2011,49,WA,840,370,210,150,3.7,-5.13,0.0,-11.76
2011,50,WA,980,450,250,160,5.38,-4.26,-3.85,-23.81
2011,51,WA,920,430,240,170,22.67,22.86,26.32,21.43
2011,52,WA,870,450,250,180,20.83,15.38,19.05,12.5
2012,1,WA,90,50,30,20,-86.15,-85.71,-85.0,-88.24
2012,2,WA,880,460,270,180,-29.03,-26.98,-27.03,-30.77
2012,3,WA,1230,630,370,230,10.81,12.5,19.35,9.52
2012,4,WA,930,420,240,120,-8.82,-14.29,-20.0,-36.84
2012,5,WA,770,340,170,120,-40.77,-42.37,-48.48,-33.33
2012,6,WA,1180,550,310,180,-1.67,-3.51,-6.06,0.0
2012,7,WA,1210,540,270,180,3.42,-1.82,-6.9,-10.0
2012,8,WA,1060,490,250,170,-5.36,-12.5,-10.71,-5.56
2012,9,WA,1000,490,270,160,0.0,0.0,3.85,-5.88
2012,10,WA,1100,480,260,180,5.77,-4.0,-3.7,12.5
2012,11,WA,1130,520,280,170,5.61,1.96,16.67,0.0
2012,12,WA,1140,540,270,200,7.55,3.85,3.85,0.0
2012,13,WA,1100,520,260,190,-0.9,-7.14,-13.33,-5.0
2012,14,WA,1070,460,250,140,-1.83,-14.81,-16.67,-22.22
2012,15,WA,1070,490,250,180,1.9,2.08,0.0,5.88
2012,16,WA,1040,480,240,170,0.97,2.13,-7.69,0.0
2012,17,WA,1070,510,270,190,21.59,24.39,22.73,35.71
2012,18,WA,1010,480,270,160,83.64,71.43,68.75,45.45
2012,19,WA,1030,510,290,180,9.57,6.25,11.54,0.0
2012,20,WA,950,440,250,160,9.2,0.0,8.7,-5.88
2012,21,WA,940,430,220,150,-5.05,-8.51,-8.33,-21.05
2012,22,WA,1000,440,240,170,11.11,7.32,4.35,13.33
2012,23,WA,780,370,200,130,-18.75,-13.95,-16.67,-13.33
2012,24,WA,1000,420,220,160,0.0,-8.7,-12.0,-5.88
2012,25,WA,950,430,230,180,-10.38,-12.24,-17.86,-5.26
2012,26,WA,910,430,240,160,-7.14,2.38,-4.0,-5.88
2012,27,WA,890,440,230,160,-7.29,-2.22,-8.0,-11.11
2012,28,WA,670,310,160,110,-6.94,-13.89,-15.79,-15.38
2012,29,WA,780,380,190,130,-12.36,-9.52,-17.39,-7.14
2012,30,WA,850,430,230,140,-3.41,4.88,9.52,-12.5
2012,31,WA,850,400,230,150,-1.16,-6.98,-8.0,25.0
2012,32,WA,840,400,220,140,-3.45,-4.76,0.0,-12.5
2012,33,WA,820,380,200,130,-6.82,0.0,0.0,0.0
2012,34,WA,800,390,230,140,1.27,5.41,27.78,0.0
2012,35,WA,820,360,190,130,-4.65,-12.2,-9.52,-13.33
2012,36,WA,670,310,160,110,-24.72,-31.11,-33.33,-35.29
2012,37,WA,610,270,160,80,-6.15,-12.9,-5.88,-27.27
2012,38,WA,960,440,230,150,10.34,0.0,0.0,0.0
2012,39,WA,860,410,230,130,-1.15,-2.38,-4.17,-7.14
2012,40,WA,900,400,220,140,25.0,21.21,29.41,16.67
2012,41,WA,930,400,210,130,8.14,-2.44,-8.7,-18.75
2012,42,WA,760,340,170,120,1.33,-2.86,-10.53,9.09
2012,43,WA,920,410,210,140,6.98,0.0,5.0,-6.67
2012,44,WA,870,390,210,140,4.82,-2.5,-4.55,0.0
2012,45,WA,830,410,210,140,-3.49,5.13,-4.55,7.69
2012,46,WA,820,380,200,140,12.33,15.15,17.65,16.67
2012,47,WA,720,320,160,110,-28.0,-30.43,-36.0,-45.0
2012,48,WA,710,320,170,120,18.33,6.67,6.25,-14.29
2012,49,WA,700,330,180,120,-16.67,-10.81,-14.29,-20.0
2012,50,WA,760,350,190,130,-22.45,-22.22,-24.0,-18.75
2012,51,WA,720,340,200,110,-21.74,-20.93,-16.67,-35.29
2012,52,WA,1700,850,460,350,95.4,88.89,84.0,94.44
2013,1,WA,530,270,150,110,488.89,440.0,400.0,450.0
2013,2,WA,1070,520,270,230,21.59,13.04,0.0,27.78
2013,3,WA,1210,580,310,210,-1.63,-7.94,-16.22,-8.7
2013,4,WA,990,450,220,150,6.45,7.14,-8.33,25.0
2013,5,WA,1120,500,270,170,45.45,47.06,58.82,41.67
2013,6,WA,1040,460,240,160,-11.86,-16.36,-22.58,-11.11
2013,7,WA,1030,490,240,150,-14.88,-9.26,-11.11,-16.67
2013,8,WA,930,470,250,150,-12.26,-4.08,0.0,-11.76
2013,9,WA,1130,530,300,170,13.0,8.16,11.11,6.25
2013,10,WA,1080,540,290,190,-1.82,12.5,11.54,5.56
2013,11,WA,1050,500,250,190,-7.08,-3.85,-10.71,11.76
2013,12,WA,1080,510,280,210,-5.26,-5.56,3.7,5.0
2013,13,WA,1030,490,270,180,-6.36,-5.77,3.85,-5.26
2013,14,WA,1010,460,220,160,-5.61,0.0,-12.0,14.29
2013,15,WA,1120,500,260,160,4.67,2.04,4.0,-11.11
2013,16,WA,1010,490,250,160,-2.88,2.08,4.17,-5.88
2013,17,WA,1010,500,270,180,-5.61,-1.96,0.0,-5.26
2013,18,WA,1010,470,280,170,0.0,-2.08,3.7,6.25
2013,19,WA,910,430,220,160,-11.65,-15.69,-24.14,-11.11
2013,20,WA,870,370,200,130,-8.42,-15.91,-20.0,-18.75
2013,21,WA,770,330,150,110,-18.09,-23.26,-31.82,-26.67
2013,22,WA,860,400,210,140,-14.0,-9.09,-12.5,-17.65
2013,23,WA,970,450,250,160,24.36,21.62,25.0,23.08
2013,24,WA,630,300,170,110,-37.0,-28.57,-22.73,-31.25
2013,25,WA,1020,470,260,170,7.37,9.3,13.04,-5.56
2013,26,WA,1140,530,300,180,25.27,23.26,25.0,12.5
2013,27,WA,630,300,160,110,-29.21,-31.82,-30.43,-31.25
2013,28,WA,970,430,220,140,44.78,38.71,37.5,27.27
2013,29,WA,910,410,220,150,16.67,7.89,15.79,15.38
2013,30,WA,910,410,220,130,7.06,-4.65,-4.35,-7.14
2013,31,WA,940,430,230,160,10.59,7.5,0.0,6.67
2013,32,WA,970,450,240,140,15.48,12.5,9.09,0.0
2013,33,WA,840,390,200,150,2.44,2.63,0.0,15.38
2013,34,WA,880,400,220,140,10.0,2.56,-4.35,0.0
2013,35,WA,870,420,210,160,6.1,16.67,10.53,23.08
2013,36,WA,690,300,160,110,2.99,-3.23,0.0,0.0
2013,37,WA,870,380,200,130,42.62,40.74,25.0,62.5
2013,38,WA,930,410,240,160,-3.12,-6.82,4.35,6.67
2013,39,WA,720,340,180,120,-16.28,-17.07,-21.74,-7.69
2013,40,WA,1060,480,250,180,17.78,20.0,13.64,28.57
2013,41,WA,810,370,180,150,-12.9,-7.5,-14.29,15.38
2013,42,WA,650,310,150,100,-14.47,-8.82,-11.76,-16.67
2013,43,WA,940,450,220,150,2.17,9.76,4.76,7.14
2013,44,WA,970,450,240,150,11.49,15.38,14.29,7.14
2013,45,WA,930,440,230,160,12.05,7.32,9.52,14.29
2013,46,WA,800,380,190,120,-2.44,0.0,-5.0,-14.29
2013,47,WA,970,450,240,160,34.72,40.62,50.0,45.45
2013,48,WA,760,350,190,120,7.04,9.38,11.76,0.0
2013,49,WA,840,360,200,120,20.0,9.09,11.11,0.0
2013,50,WA,990,500,290,180,30.26,42.86,52.63,38.46
2013,51,WA,1050,570,310,240,45.83,67.65,55.0,118.18
2013,52,WA,650,340,210,120,-61.76,-60.0,-54.35,-65.71
2014,1,WA,270,130,80,60,-49.06,-51.85,-46.67,-45.45
2014,2,WA,1310,690,380,260,22.43,32.69,40.74,13.04
2014,3,WA,1370,660,350,230,13.22,13.79,12.9,9.52
2014,4,WA,960,450,240,150,-3.03,0.0,9.09,0.0
2014,5,WA,1210,540,280,140,8.04,8.0,3.7,-17.65
2014,6,WA,1140,550,270,170,9.62,19.57,12.5,6.25
2014,7,WA,1000,450,230,130,-2.91,-8.16,-4.17,-13.33
2014,8,WA,1080,500,260,160,16.13,6.38,4.0,6.67
2014,9,WA,1090,500,260,180,-3.54,-5.66,-13.33,5.88
2014,10,WA,1140,520,290,190,5.56,-3.7,0.0,0.0
2014,11,WA,1110,500,270,160,5.71,0.0,8.0,-15.79
2014,12,WA,1090,490,260,180,0.93,-3.92,-7.14,-14.29
2014,13,WA,1110,500,260,180,7.77,2.04,-3.7,0.0
2014,14,WA,1030,460,240,160,1.98,0.0,9.09,0.0
2014,15,WA,970,450,240,150,-13.39,-10.0,-7.69,-6.25
2014,16,WA,1090,470,240,160,7.92,-4.08,-4.0,0.0
2014,17,WA,1030,510,270,180,1.98,2.0,0.0,0.0
2014,18,WA,1030,490,270,170,1.98,4.26,-3.57,0.0
2014,19,WA,1060,450,230,160,16.48,4.65,4.55,0.0
2014,20,WA,1020,460,230,160,17.24,24.32,15.0,23.08
2014,21,WA,1040,480,240,180,35.06,45.45,60.0,63.64
2014,22,WA,840,370,190,160,-2.33,-7.5,-9.52,14.29
2014,23,WA,1030,470,240,170,6.19,4.44,-4.0,6.25
2014,24,WA,980,450,240,160,55.56,50.0,41.18,45.45
2014,25,WA,950,450,250,140,-6.86,-4.26,-3.85,-17.65
2014,26,WA,1000,470,230,190,-12.28,-11.32,-23.33,5.56
2014,27,WA,960,420,240,140,52.38,40.0,50.0,27.27
2014,28,WA,740,330,170,120,-23.71,-23.26,-22.73,-14.29
2014,29,WA,870,390,210,150,-4.4,-4.88,-4.55,0.0
2014,30,WA,940,430,220,130,3.3,4.88,0.0,0.0
2014,31,WA,930,440,240,150,-1.06,2.33,4.35,-6.25
2014,32,WA,870,430,220,150,-10.31,-4.44,-8.33,7.14
2014,33,WA,930,420,230,120,10.71,7.69,15.0,-20.0
2014,34,WA,890,380,220,150,1.14,-5.0,0.0,7.14
2014,35,WA,880,410,210,140,1.15,-2.38,0.0,-12.5
2014,36,WA,760,370,200,150,10.14,23.33,25.0,36.36
2014,37,WA,920,430,230,170,5.75,13.16,15.0,30.77
2014,38,WA,860,400,220,130,-7.53,-2.44,-8.33,-18.75
2014,39,WA,910,420,220,160,26.39,23.53,22.22,33.33
2014,40,WA,920,440,230,140,-13.21,-8.33,-8.0,-22.22
2014,41,WA,920,430,230,140,13.58,16.22,27.78,-6.67
2014,42,WA,790,370,180,140,21.54,19.35,20.0,40.0
2014,43,WA,910,400,200,130,-3.19,-11.11,-9.09,-13.33
2014,44,WA,990,450,240,150,2.06,0.0,0.0,0.0
2014,45,WA,970,430,230,140,4.3,-2.27,0.0,-12.5
2014,46,WA,820,360,200,130,2.5,-5.26,5.26,8.33
2014,47,WA,970,470,260,170,0.0,4.44,8.33,6.25
2014,48,WA,770,350,180,130,1.32,0.0,-5.26,8.33
2014,49,WA,840,370,200,110,0.0,2.78,0.0,-8.33
2014,50,WA,970,460,260,160,-2.02,-8.0,-10.34,-11.11
2014,51,WA,950,470,250,160,-9.52,-17.54,-19.35,-33.33
2014,52,WA,730,370,210,160,12.31,8.82,0.0,33.33
2014,53,WA,250,130,70,50,,,,
2015,1,WA,1410,700,380,260,422.22,438.46,375.0,333.33
2015,2,WA,900,440,230,150,-31.3,-36.23,-39.47,-42.31
2015,3,WA,1280,610,310,190,-6.57,-7.58,-11.43,-17.39
2015,4,WA,1180,570,290,210,22.92,26.67,20.83,40.0
2015,5,WA,1210,560,300,180,0.0,3.7,7.14,28.57
2015,6,WA,1170,550,300,170,2.63,0.0,11.11,0.0
2015,7,WA,980,460,240,150,-2.0,2.22,4.35,15.38
2015,8,WA,1140,560,290,170,5.56,12.0,11.54,6.25
2015,9,WA,1240,550,280,200,13.76,10.0,7.69,11.11
2015,10,WA,1160,540,280,190,1.75,3.85,-3.45,0.0
2015,11,WA,1250,610,290,230,12.61,22.0,7.41,43.75
2015,12,WA,1160,530,280,180,6.42,8.16,7.69,0.0
2015,13,WA,1200,530,260,190,8.11,6.0,0.0,5.56
2015,14,WA,1120,490,260,150,8.74,6.52,8.33,-6.25
2015,15,WA,1170,480,240,160,20.62,6.67,0.0,6.67
2015,16,WA,1100,510,270,160,0.92,8.51,12.5,0.0
2015,17,WA,1160,570,310,180,12.62,11.76,14.81,0.0
2015,18,WA,1120,500,270,170,8.74,2.04,0.0,0.0
2015,19,WA,1110,470,270,150,4.72,4.44,17.39,-6.25
2015,20,WA,1110,460,260,160,8.82,0.0,13.04,0.0
2015,21,WA,920,390,200,140,-11.54,-18.75,-16.67,-22.22
2015,22,WA,1140,490,270,160,35.71,32.43,42.11,0.0
2015,23,WA,1020,430,230,180,-0.97,-8.51,-4.17,5.88
2015,24,WA,990,430,230,150,1.02,-4.44,-4.17,-6.25
2015,25,WA,980,460,230,150,3.16,2.22,-8.0,7.14
2015,26,WA,990,460,250,170,-1.0,-2.13,8.7,-10.53
2015,27,WA,890,400,220,120,-7.29,-4.76,-8.33,-14.29
2015,28,WA,970,400,210,160,31.08,21.21,23.53,33.33
2015,29,WA,990,430,230,150,13.79,10.26,9.52,0.0
2015,30,WA,1050,440,240,160,11.7,2.33,9.09,23.08
2015,31,WA,1000,410,230,130,7.53,-6.82,-4.17,-13.33
2015,32,WA,980,420,210,140,12.64,-2.33,-4.55,-6.67
2015,33,WA,920,410,220,140,-1.08,-2.38,-4.35,16.67
2015,34,WA,960,420,210,130,7.87,10.53,-4.55,-13.33
2015,35,WA,980,420,230,140,11.36,2.44,9.52,0.0
2015,36,WA,790,350,190,120,3.95,-5.41,-5.0,-20.0
2015,37,WA,980,420,220,140,6.52,-2.33,-4.35,-17.65
2015,38,WA,1060,450,230,170,23.26,12.5,4.55,30.77
2015,39,WA,1060,480,230,180,16.48,14.29,4.55,12.5
2015,40,WA,970,430,200,160,5.43,-2.27,-13.04,14.29
2015,41,WA,900,380,190,130,-2.17,-11.63,-17.39,-7.14
2015,42,WA,1080,480,250,170,36.71,29.73,38.89,21.43
2015,43,WA,960,400,210,140,5.49,0.0,5.0,7.69
2015,44,WA,920,410,230,140,-7.07,-8.89,-4.17,-6.67
2015,45,WA,930,430,210,150,-4.12,0.0,-8.7,7.14
2015,46,WA,950,410,230,150,15.85,13.89,15.0,15.38
2015,47,WA,730,310,170,110,-24.74,-34.04,-34.62,-35.29
2015,48,WA,780,360,200,130,1.3,2.86,11.11,0.0
2015,49,WA,1020,470,270,170,21.43,27.03,35.0,54.55
2015,50,WA,1040,510,290,170,7.22,10.87,11.54,6.25
2015,51,WA,810,370,220,140,-14.74,-21.28,-12.0,-12.5
2015,52,WA,390,190,120,70,-46.58,-48.65,-42.86,-56.25
2016,1,WA,1450,750,420,270,2.84,7.14,10.53,3.85
2016,2,WA,980,480,290,140,8.89,9.09,26.09,-6.67
2016,3,WA,1320,590,290,200,3.12,-3.28,-6.45,5.26
2016,4,WA,1220,540,290,160,3.39,-5.26,0.0,-23.81
2016,5,WA,1050,480,240,130,-13.22,-14.29,-20.0,-27.78
2016,6,WA,1440,640,340,200,23.08,16.36,13.33,17.65
2016,7,WA,1090,480,240,150,11.22,4.35,0.0,0.0
2016,8,WA,1270,570,320,180,11.4,1.79,10.34,5.88
2016,9,WA,1260,590,310,200,1.61,7.27,10.71,0.0
2016,10,WA,1230,550,300,160,6.03,1.85,7.14,-15.79
2016,11,WA,1250,540,290,200,0.0,-11.48,0.0,-13.04
2016,12,WA,1160,500,260,160,0.0,-5.66,-7.14,-11.11
2016,13,WA,1160,520,280,150,-3.33,-1.89,7.69,-21.05
2016,14,WA,1150,490,290,150,2.68,0.0,11.54,0.0
2016,15,WA,1110,510,280,160,-5.13,6.25,16.67,0.0
2016,16,WA,1160,500,250,160,5.45,-1.96,-7.41,0.0
2016,17,WA,1200,530,290,160,3.45,-7.02,-6.45,-11.11
2016,18,WA,1170,510,280,160,4.46,2.0,3.7,-5.88
2016,19,WA,1100,480,270,160,-0.9,2.13,0.0,6.67
2016,20,WA,1040,440,240,150,-6.31,-4.35,-7.69,-6.25
2016,21,WA,1210,520,300,160,31.52,33.33,50.0,14.29
2016,22,WA,840,350,190,110,-26.32,-28.57,-29.63,-31.25
2016,23,WA,1190,480,270,160,16.67,11.63,17.39,-11.11
2016,24,WA,1170,490,280,140,18.18,13.95,21.74,-6.67
2016,25,WA,1180,520,300,140,20.41,13.04,30.43,-6.67
2016,26,WA,770,350,180,110,-22.22,-23.91,-28.0,-35.29
2016,27,WA,1300,540,280,160,46.07,35.0,27.27,33.33
2016,28,WA,1140,510,260,120,17.53,27.5,23.81,-25.0
2016,29,WA,1030,420,220,130,4.04,-2.33,-4.35,-13.33
2016,30,WA,1150,480,250,140,9.52,9.09,4.17,-12.5
2016,31,WA,1150,510,280,150,15.0,24.39,21.74,15.38
2016,32,WA,1110,510,260,150,13.27,21.43,23.81,7.14
2016,33,WA,1000,440,230,140,8.7,7.32,4.55,0.0
2016,34,WA,1170,490,260,170,21.88,16.67,23.81,30.77
2016,35,WA,1140,480,250,130,16.33,14.29,8.7,-7.14
2016,36,WA,960,420,210,130,21.52,20.0,10.53,8.33
2016,37,WA,1120,480,260,130,14.29,14.29,18.18,-7.14
2016,38,WA,1180,500,270,150,11.32,11.11,17.39,-11.76
2016,39,WA,1200,520,280,150,13.21,8.33,21.74,-16.67
2016,40,WA,1220,520,250,180,25.77,20.93,25.0,12.5
2016,41,WA,1080,450,260,140,20.0,18.42,36.84,7.69
2016,42,WA,1160,450,240,140,7.41,-6.25,-4.0,-17.65
2016,43,WA,1130,430,230,140,17.71,7.5,9.52,0.0
2016,44,WA,1060,440,220,120,15.22,7.32,-4.35,-14.29
2016,45,WA,1030,450,220,130,10.75,4.65,4.76,-13.33
2016,46,WA,1030,450,230,140,8.42,9.76,0.0,-6.67
2016,47,WA,800,340,170,120,9.59,9.68,0.0,9.09
2016,48,WA,930,410,230,140,19.23,13.89,15.0,7.69
2016,49,WA,1050,450,250,160,2.94,-4.26,-7.41,-5.88
2016,50,WA,1020,470,260,150,-1.92,-7.84,-10.34,-11.76
2016,51,WA,1060,470,260,170,30.86,27.03,18.18,21.43
2016,52,WA,520,260,150,90,33.33,36.84,25.0,28.57
2017,1,WA,1110,510,290,170,-23.45,-32.0,-30.95,-37.04
2017,2,WA,1290,610,350,190,31.63,27.08,20.69,35.71
2017,3,WA,1190,530,300,160,-9.85,-10.17,3.45,-20.0
2017,4,WA,1340,570,320,170,9.84,5.56,10.34,6.25
2017,5,WA,1510,600,320,190,43.81,25.0,33.33,46.15
2017,6,WA,1260,490,250,140,-12.5,-23.44,-26.47,-30.0
2017,7,WA,1190,470,250,140,9.17,-2.08,4.17,-6.67
2017,8,WA,1130,470,250,150,-11.02,-17.54,-21.88,-16.67
2017,9,WA,1410,590,320,190,11.9,0.0,3.23,-5.0
2017,10,WA,1360,570,290,180,10.57,3.64,-3.33,12.5
2017,11,WA,1360,550,290,190,8.8,1.85,0.0,-5.0
2017,12,WA,1260,530,270,170,8.62,6.0,3.85,6.25
2017,13,WA,1300,540,310,170,12.07,3.85,10.71,13.33
2017,14,WA,1210,510,270,150,5.22,4.08,-6.9,0.0
2017,15,WA,1380,580,300,190,24.32,13.73,7.14,18.75
2017,16,WA,1310,540,290,170,12.93,8.0,16.0,6.25
2017,17,WA,1350,510,290,150,12.5,-3.77,0.0,-6.25
2017,18,WA,1260,530,280,180,7.69,3.92,0.0,12.5
2017,19,WA,1340,550,320,160,21.82,14.58,18.52,0.0
2017,20,WA,1290,540,270,170,24.04,22.73,12.5,13.33
2017,21,WA,1370,560,310,170,13.22,7.69,3.33,6.25
2017,22,WA,980,390,210,120,16.67,11.43,10.53,9.09
2017,23,WA,1450,590,290,200,21.85,22.92,7.41,25.0
2017,24,WA,1300,480,250,150,11.11,-2.04,-10.71,7.14
2017,25,WA,1180,490,280,140,0.0,-5.77,-6.67,0.0
2017,26,WA,1120,510,300,160,45.45,45.71,66.67,45.45
2017,27,WA,940,400,200,130,-27.69,-25.93,-28.57,-18.75
2017,28,WA,1190,490,240,140,4.39,-3.92,-7.69,16.67
2017,29,WA,1130,480,250,140,9.71,14.29,13.64,7.69
2017,30,WA,1190,480,260,140,3.48,0.0,4.0,0.0
2017,31,WA,1160,490,260,140,0.87,-3.92,-7.14,-6.67
2017,32,WA,1120,430,240,140,0.9,-15.69,-7.69,-6.67
2017,33,WA,1240,530,260,150,24.0,20.45,13.04,7.14
2017,34,WA,1100,440,220,150,-5.98,-10.2,-15.38,-11.76
2017,35,WA,1190,500,270,150,4.39,4.17,8.0,15.38
2017,36,WA,900,340,200,120,-6.25,-19.05,-4.76,-7.69
2017,37,WA,1200,460,240,150,7.14,-4.17,-7.69,15.38
2017,38,WA,1270,520,280,150,7.63,4.0,3.7,0.0
2017,39,WA,1190,480,240,150,-0.83,-7.69,-14.29,0.0
2017,40,WA,1050,390,210,130,-13.93,-25.0,-16.0,-27.78
2017,41,WA,1130,470,230,130,4.63,4.44,-11.54,-7.14
2017,42,WA,1210,480,250,140,4.31,6.67,4.17,0.0
2017,43,WA,1200,480,240,130,6.19,11.63,4.35,-7.14
2017,44,WA,1260,520,270,160,18.87,18.18,22.73,33.33
2017,45,WA,1120,460,250,140,8.74,2.22,13.64,7.69
2017,46,WA,1020,410,220,150,-0.97,-8.89,-4.35,7.14
2017,47,WA,870,370,200,120,8.75,8.82,17.65,0.0
2017,48,WA,1010,390,200,140,8.6,-4.88,-13.04,0.0
2017,49,WA,1240,490,270,170,18.1,8.89,8.0,6.25
2017,50,WA,1310,530,290,190,28.43,12.77,11.54,26.67
2017,51,WA,1240,500,260,180,16.98,6.38,0.0,5.88
2017,52,WA,280,130,80,70,-46.15,-50.0,-46.67,-22.22
2018,1,WA,1390,620,330,250,25.23,21.57,13.79,47.06
2018,2,WA,1610,690,380,210,24.81,13.11,8.57,10.53
2018,3,WA,1570,640,340,220,31.93,20.75,13.33,37.5
2018,4,WA,1720,670,360,190,28.36,17.54,12.5,11.76
2018,5,WA,1700,700,350,220,12.58,16.67,9.38,15.79
2018,6,WA,1560,620,310,200,23.81,26.53,24.0,42.86
2018,7,WA,1430,550,290,160,20.17,17.02,16.0,14.29
2018,8,WA,1230,500,280,150,8.85,6.38,12.0,0.0
2018,9,WA,1490,630,340,180,5.67,6.78,6.25,-5.26
2018,10,WA,1490,580,280,210,9.56,1.75,-3.45,16.67
2018,11,WA,1560,590,300,190,14.71,7.27,3.45,0.0
2018,12,WA,1430,560,280,170,13.49,5.66,3.7,0.0
2018,13,WA,1600,620,340,170,23.08,14.81,9.68,0.0
2018,14,WA,1570,600,320,200,29.75,17.65,18.52,33.33
2018,15,WA,1410,550,270,180,2.17,-5.17,-10.0,-5.26
2018,16,WA,1410,570,280,180,7.63,5.56,-3.45,5.88
2018,17,WA,1430,560,290,180,5.93,9.8,0.0,20.0
2018,18,WA,1430,590,310,180,13.49,11.32,10.71,0.0
2018,19,WA,1480,600,310,200,10.45,9.09,-3.12,25.0
2018,20,WA,1450,550,260,210,12.4,1.85,-3.7,23.53
2018,21,WA,1440,560,290,210,5.11,0.0,-6.45,23.53
2018,22,WA,1110,430,200,150,13.27,10.26,-4.76,25.0
2018,23,WA,1360,540,270,180,-6.21,-8.47,-6.9,-10.0
2018,24,WA,1310,510,270,170,0.77,6.25,8.0,13.33
2018,25,WA,1220,460,240,150,3.39,-6.12,-14.29,7.14
2018,26,WA,1360,590,310,220,21.43,15.69,3.33,37.5
2018,27,WA,1070,460,230,170,13.83,15.0,15.0,30.77
2018,28,WA,1410,560,270,200,18.49,14.29,12.5,42.86
2018,29,WA,1230,480,260,160,8.85,0.0,4.0,14.29
2018,30,WA,1190,460,240,140,0.0,-4.17,-7.69,0.0
2018,31,WA,1360,610,290,210,17.24,24.49,11.54,50.0
2018,32,WA,1230,470,240,140,9.82,9.3,0.0,0.0
2018,33,WA,1210,490,240,140,-2.42,-7.55,-7.69,-6.67
2018,34,WA,1250,500,260,170,13.64,13.64,18.18,13.33
2018,35,WA,1190,460,230,160,0.0,-8.0,-14.81,6.67
2018,36,WA,1040,410,210,150,15.56,20.59,5.0,25.0
2018,37,WA,1290,530,250,200,7.5,15.22,4.17,33.33
2018,38,WA,1310,530,240,180,3.15,1.92,-14.29,20.0
2018,39,WA,1340,500,260,170,12.61,4.17,8.33,13.33
2018,40,WA,1260,500,280,150,20.0,28.21,33.33,15.38
2018,41,WA,1240,510,240,170,9.73,8.51,4.35,30.77
2018,42,WA,1240,520,250,180,2.48,8.33,0.0,28.57
2018,43,WA,1240,480,230,150,3.33,0.0,-4.17,15.38
2018,44,WA,1180,480,250,170,-6.35,-7.69,-7.41,6.25
2018,45,WA,1160,470,240,150,3.57,2.17,-4.0,7.14
2018,46,WA,1130,460,240,170,10.78,12.2,9.09,13.33
2018,47,WA,1050,410,200,130,20.69,10.81,0.0,8.33
2018,48,WA,1140,450,210,150,12.87,15.38,5.0,7.14
2018,49,WA,1180,470,260,150,-4.84,-4.08,-3.7,-11.76
